"Name","State","Notes","User","Tags","Created","Runtime","Sweep","batch_size","chain_length","chunks","cuda","discrete_comm","embedding_size","epochs","group","hidden_size","ingest_multiple_messages","log_interval","lr","max_message_len","name","num_batches_per_epoch","num_batchs_per_epoch","num_colors","num_listener_views","num_reward_matrices","num_shapes","optimize_jointly","partial_reward_matrix","save_dir","save_outputs","train_chain_length","use_same_agent","vocab_size","wandb","wandb_project_name","inductive_bias","learn_from_demo","learn_from_demos","no_additional_info","num_examples_for_demos","num_utilities_seen_in_training","pedagogical_sampling","perfect_teacher","same_agent_view","shuffle_agents","teacher_alpha","use_bayesian_teacher","train_percent","current_epoch","train_accuracy","train_accuracy_0","train_accuracy_1","train_accuracy_2","train_accuracy_3","train_accuracy_4","train_loss","train_loss_0","train_loss_1","train_loss_2","train_loss_3","train_loss_4","train_prediction_index","train_reward","train_reward_0","train_reward_1","train_reward_2","train_reward_3","train_reward_4","val_accuracy","val_accuracy_0","val_accuracy_1","val_accuracy_2","val_accuracy_3","val_accuracy_4","val_loss","val_loss_0","val_loss_1","val_loss_2","val_loss_3","val_loss_4","val_prediction_index","val_reward","val_reward_0","val_reward_1","val_reward_2","val_reward_3","val_reward_4","train_correlation","train_jsd","train_mean Bayesian score","val_correlation","val_jsd","val_mean Bayesian score","train_jsd_alpha=1","train_jsd_alpha=10","train_jsd_alpha=100","train_jsd_alpha=1000","train_jsd_alpha=10000","train_mean Bayesian score_alpha=1","train_mean Bayesian score_alpha=10","train_mean Bayesian score_alpha=100","train_mean Bayesian score_alpha=1000","train_mean Bayesian score_alpha=10000","train_num_unique_demos","val_jsd_alpha=1","val_jsd_alpha=10","val_jsd_alpha=100","val_jsd_alpha=1000","val_jsd_alpha=10000","val_mean Bayesian score_alpha=1","val_mean Bayesian score_alpha=10","val_mean Bayesian score_alpha=100","val_mean Bayesian score_alpha=1000","val_mean Bayesian score_alpha=10000","val_num_unique_demos"
"imperfect-teacher_num-utils=8_lang_max-message-len=3_1","finished","-","dharakyu","","2023-01-19T22:48:53.000Z","417","","32","2","[8,8]","true","true","64","40","imperfect-teacher_num-utils=8_lang_max-message-len=4","100","false","100","0.000005","3","imperfect-teacher_num-utils=8_lang_max-message-len=3_1","100","","4","","","4","true","true","/home/dharakyu/signaling-bandits/outputs","false","","false","80","true","signaling-bandits","false","","false","false","10","","false","false","false","false","1","false","0.8","39","","0.8234375","0.3821875","","","","","-4.102360966205597","-0.39398818746209147","","","","","","0.8993211301939414","0.09013158812295118","","","","","0.8290625","0.34","","","","","-4.140109446048736","0.13058647215366365","","","","","","0.9010337359166072","-0.025848055329562775","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"imperfect-teacher_num-utils=6_lang_max-message-len=4_1","finished","-","dharakyu","","2023-01-19T22:46:06.000Z","463","","32","2","[6,6]","true","true","64","40","imperfect-teacher_num-utils=6_lang_max-message-len=4","100","false","100","0.000005","4","imperfect-teacher_num-utils=6_lang_max-message-len=4_1","100","","4","","","4","true","true","/home/dharakyu/signaling-bandits/outputs","false","","false","80","true","signaling-bandits","false","","false","false","10","","false","false","false","false","1","false","0.8","39","","0.77875","0.501875","","","","","-3.9167753291130065","-1.7790754540264606","","","","","","0.8508542405173022","0.4138427065747866","","","","","0.7690625","0.47375","","","","","-3.7235345315933226","-1.4610678869485856","","","","","","0.8326431889146019","0.35024509370130363","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"perfect-teacher_lang_train-percent=0.7_3","finished","-","dharakyu","","2023-01-19T22:41:57.000Z","742","","32","2","","true","true","64","40","perfect-teacher_lang_train-percent=0.7","100","false","100","0.000005","12","perfect-teacher_lang_train-percent=0.7_3","100","","4","","","4","false","false","/home/dharakyu/signaling-bandits/outputs","false","","false","80","true","signaling-bandits","false","","false","false","10","","false","true","false","false","1","false","0.7","39","","0.925625","0.613125","","","","","-4.430430982112885","-2.827915291786194","","","","","","0.9809809065047266","0.6169453114673528","","","","","0.9296875","0.6246875","","","","","-4.435686302185059","-2.8863749539852144","","","","","","0.9812178699487512","0.6327626717361208","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"imperfect-teacher_num-utils=10_lang_max-message-len=3_5","finished","-","dharakyu","","2023-01-19T22:41:40.000Z","425","","32","2","[10,10]","true","true","64","40","imperfect-teacher_num-utils=10_lang_max-message-len=4","100","false","100","0.000005","3","imperfect-teacher_num-utils=10_lang_max-message-len=3_5","100","","4","","","4","true","true","/home/dharakyu/signaling-bandits/outputs","false","","false","80","true","signaling-bandits","false","","false","false","10","","false","false","false","false","1","false","0.8","39","","0.874375","0.54625","","","","","-4.316248767375946","-1.7191052478551865","","","","","","0.9398171095297972","0.4432997075338332","","","","","0.8525","0.5390625","","","","","-4.234460089206696","-1.7614396816492082","","","","","","0.9311981337203185","0.46920960746566714","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"imperfect-teacher_num-utils=8_lang_max-message-len=4_5","finished","-","dharakyu","","2023-01-19T22:38:30.000Z","449","","32","2","[8,8]","true","true","64","40","imperfect-teacher_num-utils=8_lang_max-message-len=4","100","false","100","0.000005","4","imperfect-teacher_num-utils=8_lang_max-message-len=4_5","100","","4","","","4","true","true","/home/dharakyu/signaling-bandits/outputs","false","","false","80","true","signaling-bandits","false","","false","false","10","","false","false","false","false","1","false","0.8","39","","0.8278125","0.5921875","","","","","-4.123474309444427","-2.3410268425941467","","","","","","0.9067060786844398","0.5424225371611686","","","","","0.8253125","0.6075","","","","","-4.210267362594604","-2.542053940296173","","","","","","0.9061018168043328","0.5778031115495951","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"imperfect-teacher_num-utils=10_lang_max-message-len=3_4","finished","-","dharakyu","","2023-01-19T22:34:36.000Z","417","","32","2","[10,10]","true","true","64","40","imperfect-teacher_num-utils=10_lang_max-message-len=4","100","false","100","0.000005","3","imperfect-teacher_num-utils=10_lang_max-message-len=3_4","100","","4","","","4","true","true","/home/dharakyu/signaling-bandits/outputs","false","","false","80","true","signaling-bandits","false","","false","false","10","","false","false","false","false","1","false","0.8","39","","0.8603125","0.5096875","","","","","-4.276858332157135","-1.3798859325051307","","","","","","0.9323571978198614","0.420356853627369","","","","","0.873125","0.480625","","","","","-4.263718521595001","-1.2969552654027938","","","","","","0.9400631600194568","0.3490455103813253","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"perfect-teacher_pedagogical-sampling_7x7_k=2_5","finished","-","dharakyu","","2023-01-19T22:33:00.000Z","8790","","32","2","","true","false","64","40","perfect-teacher_pedagogical-sampling_7x7_k=2","100","false","100","0.000005","4","perfect-teacher_pedagogical-sampling_7x7_k=2_5","100","","7","","","7","false","false","/home/dharakyu/signaling-bandits/outputs","false","","false","80","true","signaling-bandits","false","","true","false","2","","true","true","false","false","1","false","","39","","0.80125","0.4540625","","","","","-3.444771649837494","-1.014355369731784","","","","","","0.8998009583972925","0.2640908477396218","","","","","0.7946875","0.4559375","","","","","-3.5169577896595","-1.0728794366121293","","","","","","0.8962660209170755","0.26673391098764665","","","","","","","","","","","","","","","","","","","","31.37","","","","","","","","","","","31.32"
"imperfect-teacher_num-utils=8_lang_max-message-len=4_4","finished","-","dharakyu","","2023-01-19T22:30:48.000Z","455","","32","2","[8,8]","true","true","64","40","imperfect-teacher_num-utils=8_lang_max-message-len=4","100","false","100","0.000005","4","imperfect-teacher_num-utils=8_lang_max-message-len=4_4","100","","4","","","4","true","true","/home/dharakyu/signaling-bandits/outputs","false","","false","80","true","signaling-bandits","false","","false","false","10","","false","false","false","false","1","false","0.8","39","","0.82375","0.4","","","","","-4.171923987865448","-0.4535744185000658","","","","","","0.8923233245860658","0.09229961505326058","","","","","0.8290625","0.3709375","","","","","-4.117867667675018","-0.02628822684288025","","","","","","0.8991671200426163","0.0014475299577691083","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"perfect-teacher_lang_train-percent=0.7_2","finished","-","dharakyu","","2023-01-19T22:29:23.000Z","746","","32","2","","true","true","64","40","perfect-teacher_lang_train-percent=0.7","100","false","100","0.000005","12","perfect-teacher_lang_train-percent=0.7_2","100","","4","","","4","false","false","/home/dharakyu/signaling-bandits/outputs","false","","false","80","true","signaling-bandits","false","","false","false","10","","false","true","false","false","1","false","0.7","39","","0.9240625","0.651875","","","","","-4.543946342468262","-3.282454681396485","","","","","","0.9824139807638148","0.704876829212307","","","","","0.93375","0.6634375","","","","","-4.5338117575645445","-3.2453348731994627","","","","","","0.9837453313625764","0.7005698219400516","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"imperfect-teacher_num-utils=10_lang_max-message-len=3_3","finished","-","dharakyu","","2023-01-19T22:27:24.000Z","425","","32","2","[10,10]","true","true","64","40","imperfect-teacher_num-utils=10_lang_max-message-len=4","100","false","100","0.000005","3","imperfect-teacher_num-utils=10_lang_max-message-len=3_3","100","","4","","","4","true","true","/home/dharakyu/signaling-bandits/outputs","false","","false","80","true","signaling-bandits","false","","false","false","10","","false","false","false","false","1","false","0.8","39","","0.854375","0.3721875","","","","","-4.175921335220337","-0.23313719116151332","","","","","","0.9280519249263116","0.0482802002647552","","","","","0.8628125","0.325","","","","","-4.264088370800018","0.15247258685529233","","","","","","0.9273096032934912","-0.05238104636929324","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"imperfect-teacher_num-utils=8_lang_max-message-len=4_3","finished","-","dharakyu","","2023-01-19T22:22:55.000Z","466","","32","2","[8,8]","true","true","64","40","imperfect-teacher_num-utils=8_lang_max-message-len=4","100","false","100","0.000005","4","imperfect-teacher_num-utils=8_lang_max-message-len=4_3","100","","4","","","4","true","true","/home/dharakyu/signaling-bandits/outputs","false","","false","80","true","signaling-bandits","false","","false","false","10","","false","false","false","false","1","false","0.8","39","","0.825","0.5865625","","","","","-4.095118129253388","-2.303474678993225","","","","","","0.9005138617643607","0.5160662701196888","","","","","0.8253125","0.5753125","","","","","-4.09831680059433","-2.2337367486953736","","","","","","0.8955932442972308","0.5039416863027375","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"imperfect-teacher_num-utils=10_lang_max-message-len=3_2","finished","-","dharakyu","","2023-01-19T22:20:00.000Z","437","","32","2","[10,10]","true","true","64","40","imperfect-teacher_num-utils=10_lang_max-message-len=4","100","false","100","0.000005","3","imperfect-teacher_num-utils=10_lang_max-message-len=3_2","100","","4","","","4","true","true","/home/dharakyu/signaling-bandits/outputs","false","","false","80","true","signaling-bandits","false","","false","false","10","","false","false","false","false","1","false","0.8","39","","0.858125","0.358125","","","","","-4.273847315311432","-0.06989296510815621","","","","","","0.9367320465585858","0.006073381580270662","","","","","0.86","0.325","","","","","-4.20812579870224","0.34437349423766134","","","","","","0.9373925607729056","-0.09475094215354304","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"perfect-teacher_lang_train-percent=0.7_1","finished","-","dharakyu","","2023-01-19T22:17:02.000Z","734","","32","2","","true","true","64","40","perfect-teacher_lang_train-percent=0.7","100","false","100","0.000005","12","perfect-teacher_lang_train-percent=0.7_1","100","","4","","","4","false","false","/home/dharakyu/signaling-bandits/outputs","false","","false","80","true","signaling-bandits","false","","false","false","10","","false","true","false","false","1","false","0.7","39","","0.9353125","0.611875","","","","","-4.475176041126251","-2.719168895483017","","","","","","0.9878832655079516","0.5961706658460203","","","","","0.938125","0.6","","","","","-4.4926013970375065","-2.675796784758568","","","","","","0.9862595956524982","0.580817652534849","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"imperfect-teacher_num-utils=8_lang_max-message-len=4_2","finished","-","dharakyu","","2023-01-19T22:15:17.000Z","450","","32","2","[8,8]","true","true","64","40","imperfect-teacher_num-utils=8_lang_max-message-len=4","100","false","100","0.000005","4","imperfect-teacher_num-utils=8_lang_max-message-len=4_2","100","","4","","","4","true","true","/home/dharakyu/signaling-bandits/outputs","false","","false","80","true","signaling-bandits","false","","false","false","10","","false","false","false","false","1","false","0.8","39","","0.841875","0.4159375","","","","","-4.190187783241272","-0.59690124720335","","","","","","0.914252184798","0.12780113597703224","","","","","0.825","0.3709375","","","","","-4.097047412395478","-0.2251822070777416","","","","","","0.8958288027509608","0.03851937959322745","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"imperfect-teacher_num-utils=10_lang_max-message-len=3_1","finished","-","dharakyu","","2023-01-19T22:13:12.000Z","400","","32","2","[10,10]","true","true","64","40","imperfect-teacher_num-utils=10_lang_max-message-len=4","100","false","100","0.000005","3","imperfect-teacher_num-utils=10_lang_max-message-len=3_1","100","","4","","","4","true","true","/home/dharakyu/signaling-bandits/outputs","false","","false","80","true","signaling-bandits","false","","false","false","10","","false","false","false","false","1","false","0.8","39","","0.859375","0.4834375","","","","","-4.257856266498566","-1.4419663928449151","","","","","","0.9345054526995455","0.3495842295052102","","","","","0.8575","0.4896875","","","","","-4.328460428714752","-1.5893906180560589","","","","","","0.9347258727499532","0.3877917685001974","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"imperfect-teacher_num-utils=8_lang_max-message-len=4_1","finished","-","dharakyu","","2023-01-19T22:08:14.000Z","416","","32","2","[8,8]","true","true","64","40","imperfect-teacher_num-utils=8_lang_max-message-len=4","100","false","100","0.000005","4","imperfect-teacher_num-utils=8_lang_max-message-len=4_1","100","","4","","","4","true","true","/home/dharakyu/signaling-bandits/outputs","false","","false","80","true","signaling-bandits","false","","false","false","10","","false","false","false","false","1","false","0.8","39","","0.829375","0.3478125","","","","","-4.095374290943146","-0.31359571501612665","","","","","","0.9010312290928842","0.05708985809737642","","","","","0.8209375","0.319375","","","","","-4.006880512237549","0.3473535653948784","","","","","","0.8998128849479194","-0.08144672944989166","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"imperfect-teacher_num-utils=12_lang_max-message-len=3_5","finished","-","dharakyu","","2023-01-19T22:06:30.000Z","396","","32","2","[12,12]","true","true","64","40","imperfect-teacher_num-utils=12_lang_max-message-len=4","100","false","100","0.000005","3","imperfect-teacher_num-utils=12_lang_max-message-len=3_5","100","","4","","","4","true","true","/home/dharakyu/signaling-bandits/outputs","false","","false","80","true","signaling-bandits","false","","false","false","10","","false","false","false","false","1","false","0.8","39","","0.89625","0.5240625","","","","","-4.372559974193573","-1.862309931218624","","","","","","0.9619817486448884","0.4361258816849262","","","","","0.89","0.5153125","","","","","-4.5061261844635006","-1.9493390637636183","","","","","","0.9581154140351682","0.43850747219533653","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"imperfect-teacher_num-utils=10_lang_max-message-len=4_5","finished","-","dharakyu","","2023-01-19T22:00:58.000Z","429","","32","2","[10,10]","true","true","64","40","imperfect-teacher_num-utils=10_lang_max-message-len=4","100","false","100","0.000005","4","imperfect-teacher_num-utils=10_lang_max-message-len=4_5","100","","4","","","4","true","true","/home/dharakyu/signaling-bandits/outputs","false","","false","80","true","signaling-bandits","false","","false","false","10","","false","false","false","false","1","false","0.8","39","","0.85625","0.4896875","","","","","-4.3002295756340025","-1.438006497323513","","","","","","0.9295747423818004","0.3069696048946714","","","","","0.853125","0.4475","","","","","-4.320798270702362","-1.0393837739527223","","","","","","0.93373749236503","0.23603191404509744","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"imperfect-teacher_num-utils=12_lang_max-message-len=3_4","finished","-","dharakyu","","2023-01-19T21:59:49.000Z","394","","32","2","[12,12]","true","true","64","40","imperfect-teacher_num-utils=12_lang_max-message-len=4","100","false","100","0.000005","3","imperfect-teacher_num-utils=12_lang_max-message-len=3_4","100","","4","","","4","true","true","/home/dharakyu/signaling-bandits/outputs","false","","false","80","true","signaling-bandits","false","","false","false","10","","false","false","false","false","1","false","0.8","39","","0.8925","0.58125","","","","","-4.373179829120636","-2.0184337654709816","","","","","","0.9594765966003383","0.544142526486057","","","","","0.8953125","0.5959375","","","","","-4.4800977349281315","-2.2572727847099303","","","","","","0.9620287561841356","0.5860311513102733","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"imperfect-teacher_num-utils=10_lang_max-message-len=4_4","finished","-","dharakyu","","2023-01-19T21:53:42.000Z","429","","32","2","[10,10]","true","true","64","40","imperfect-teacher_num-utils=10_lang_max-message-len=4","100","false","100","0.000005","4","imperfect-teacher_num-utils=10_lang_max-message-len=4_4","100","","4","","","4","true","true","/home/dharakyu/signaling-bandits/outputs","false","","false","80","true","signaling-bandits","false","","false","false","10","","false","false","false","false","1","false","0.8","39","","0.8646875","0.3659375","","","","","-4.323078289031982","-0.31414943918585775","","","","","","0.9400440534222594","0.06384090650750733","","","","","0.8565625","0.29375","","","","","-4.268505883216858","0.3716681794822216","","","","","","0.9336536246286936","-0.090630249040555","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"imperfect-teacher_num-utils=12_lang_max-message-len=3_3","finished","-","dharakyu","","2023-01-19T21:53:15.000Z","387","","32","2","[12,12]","true","true","64","40","imperfect-teacher_num-utils=12_lang_max-message-len=4","100","false","100","0.000005","3","imperfect-teacher_num-utils=12_lang_max-message-len=3_3","100","","4","","","4","true","true","/home/dharakyu/signaling-bandits/outputs","false","","false","80","true","signaling-bandits","false","","false","false","10","","false","false","false","false","1","false","0.8","39","","0.87625","0.4521875","","","","","-4.343497207164765","-1.0228204376995564","","","","","","0.953372882052939","0.2165346151120278","","","","","0.891875","0.430625","","","","","-4.401867611408234","-0.9187304721772672","","","","","","0.9575371975396696","0.1839298243903992","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"imperfect-teacher_num-utils=10_lang_max-message-len=4_3","finished","-","dharakyu","","2023-01-19T21:46:41.000Z","415","","32","2","[10,10]","true","true","64","40","imperfect-teacher_num-utils=10_lang_max-message-len=4","100","false","100","0.000005","4","imperfect-teacher_num-utils=10_lang_max-message-len=4_3","100","","4","","","4","true","true","/home/dharakyu/signaling-bandits/outputs","false","","false","80","true","signaling-bandits","false","","false","false","10","","false","false","false","false","1","false","0.8","39","","0.8615625","0.5553125","","","","","-4.148981137275696","-1.9495777514576913","","","","","","0.9333416967710714","0.47230138214813405","","","","","0.8571875","0.535625","","","","","-4.321862468719482","-1.982378671169281","","","","","","0.9327055672050792","0.4688059994992707","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"imperfect-teacher_num-utils=12_lang_max-message-len=3_2","finished","-","dharakyu","","2023-01-19T21:46:24.000Z","404","","32","2","[12,12]","true","true","64","40","imperfect-teacher_num-utils=12_lang_max-message-len=4","100","false","100","0.000005","3","imperfect-teacher_num-utils=12_lang_max-message-len=3_2","100","","4","","","4","true","true","/home/dharakyu/signaling-bandits/outputs","false","","false","80","true","signaling-bandits","false","","false","false","10","","false","false","false","false","1","false","0.8","39","","0.89625","0.5925","","","","","-4.399890034198761","-1.9936753916740415","","","","","","0.9646390530268528","0.5734886752038317","","","","","0.8953125","0.5825","","","","","-4.371928465366364","-1.9901806870102885","","","","","","0.9601632807760172","0.5557024029646341","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"imperfect-teacher_num-utils=10_lang_max-message-len=4_2","finished","-","dharakyu","","2023-01-19T21:39:41.000Z","414","","32","2","[10,10]","true","true","64","40","imperfect-teacher_num-utils=10_lang_max-message-len=4","100","false","100","0.000005","4","imperfect-teacher_num-utils=10_lang_max-message-len=4_2","100","","4","","","4","true","true","/home/dharakyu/signaling-bandits/outputs","false","","false","80","true","signaling-bandits","false","","false","false","10","","false","false","false","false","1","false","0.8","39","","0.86","0.57125","","","","","-4.210401418209076","-2.394122166633606","","","","","","0.9324557832491568","0.5455671787002057","","","","","0.8559375","0.5875","","","","","-4.2305754995346065","-2.486075435876846","","","","","","0.9316849323331912","0.5540476046657415","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"imperfect-teacher_num-utils=12_lang_max-message-len=3_1","finished","-","dharakyu","","2023-01-19T21:39:36.000Z","402","","32","2","[12,12]","true","true","64","40","imperfect-teacher_num-utils=12_lang_max-message-len=4","100","false","100","0.000005","3","imperfect-teacher_num-utils=12_lang_max-message-len=3_1","100","","4","","","4","true","true","/home/dharakyu/signaling-bandits/outputs","false","","false","80","true","signaling-bandits","false","","false","false","10","","false","false","false","false","1","false","0.8","39","","0.89625","0.3859375","","","","","-4.338295135498047","-0.1247350151091814","","","","","","0.9565019415180666","0.016930187664467796","","","","","0.8890625","0.308125","","","","","-4.331155388355255","0.5740722241997719","","","","","","0.957143546912136","-0.13763088070851598","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"imperfect-teacher_num-utils=14_lang_max-message-len=3_5","finished","-","dharakyu","","2023-01-19T21:33:09.000Z","380","","32","2","[14,14]","true","true","64","40","imperfect-teacher_num-utils=14_lang_max-message-len=4","100","false","100","0.000005","3","imperfect-teacher_num-utils=14_lang_max-message-len=3_5","100","","4","","","4","true","true","/home/dharakyu/signaling-bandits/outputs","false","","false","80","true","signaling-bandits","false","","false","false","10","","false","false","false","false","1","false","0.8","39","","0.911875","0.52625","","","","","-4.475952966213226","-1.5601385715603828","","","","","","0.9735936609438308","0.4550423931510772","","","","","0.9134375","0.471875","","","","","-4.5239049243927","-1.490130370259285","","","","","","0.9734280401469628","0.349655298279659","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"imperfect-teacher_num-utils=10_lang_max-message-len=4_1","finished","-","dharakyu","","2023-01-19T21:32:18.000Z","437","","32","2","[10,10]","true","true","64","40","imperfect-teacher_num-utils=10_lang_max-message-len=4","100","false","100","0.000005","4","imperfect-teacher_num-utils=10_lang_max-message-len=4_1","100","","4","","","4","true","true","/home/dharakyu/signaling-bandits/outputs","false","","false","80","true","signaling-bandits","false","","false","false","10","","false","false","false","false","1","false","0.8","39","","0.85625","0.5896875","","","","","-4.363793144226074","-2.606660112142563","","","","","","0.9332392962955584","0.5708353402513838","","","","","0.8534375","0.601875","","","","","-4.206075370311737","-2.5049079990386964","","","","","","0.9317023756903172","0.5632231084570328","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"imperfect-teacher_num-utils=14_lang_max-message-len=3_4","finished","-","dharakyu","","2023-01-19T21:26:40.000Z","382","","32","2","[14,14]","true","true","64","40","imperfect-teacher_num-utils=14_lang_max-message-len=4","100","false","100","0.000005","3","imperfect-teacher_num-utils=14_lang_max-message-len=3_4","100","","4","","","4","true","true","/home/dharakyu/signaling-bandits/outputs","false","","false","80","true","signaling-bandits","false","","false","false","10","","false","false","false","false","1","false","0.8","39","","0.9184375","0.3415625","","","","","-4.455131938457489","-0.11090403869748117","","","","","","0.9747951928459874","0.013870010626076918","","","","","0.9125","0.295","","","","","-4.5745769166946415","0.2964876708388329","","","","","","0.9752651559166594","-0.07769131241101011","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"imperfect-teacher_num-utils=12_lang_max-message-len=4_5","finished","-","dharakyu","","2023-01-19T21:24:57.000Z","434","","32","2","[12,12]","true","true","64","40","imperfect-teacher_num-utils=12_lang_max-message-len=4","100","false","100","0.000005","4","imperfect-teacher_num-utils=12_lang_max-message-len=4_5","100","","4","","","4","true","true","/home/dharakyu/signaling-bandits/outputs","false","","false","80","true","signaling-bandits","false","","false","false","10","","false","false","false","false","1","false","0.8","39","","0.900625","0.6553125","","","","","-4.450172700881958","-2.867201747894287","","","","","","0.9627978706553624","0.6547585737717903","","","","","0.8915625","0.643125","","","","","-4.4067351794242855","-2.864834853410721","","","","","","0.9577124819003712","0.6541304954437629","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"perfect-teacher_lang_7x7_k=2_4","finished","-","dharakyu","","2023-01-19T21:23:54.000Z","8299","","32","2","","true","true","64","40","perfect-teacher_lang_7x7_k=2","100","false","100","0.000005","12","perfect-teacher_lang_7x7_k=2_4","100","","7","","","7","false","false","/home/dharakyu/signaling-bandits/outputs","false","","false","80","true","signaling-bandits","false","","false","false","10","","false","true","false","false","1","false","","39","","0.9025","0.494375","","","","","-3.809699823856354","-1.5609529864788056","","","","","","0.9730869574951402","0.3865084128814704","","","","","0.888125","0.5021875","","","","","-3.885837218761444","-1.745947641134262","","","","","","0.9692473136024848","0.43447063885782694","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"imperfect-teacher_num-utils=14_lang_max-message-len=3_3","finished","-","dharakyu","","2023-01-19T21:20:11.000Z","382","","32","2","[14,14]","true","true","64","40","imperfect-teacher_num-utils=14_lang_max-message-len=4","100","false","100","0.000005","3","imperfect-teacher_num-utils=14_lang_max-message-len=3_3","100","","4","","","4","true","true","/home/dharakyu/signaling-bandits/outputs","false","","false","80","true","signaling-bandits","false","","false","false","10","","false","false","false","false","1","false","0.8","39","","0.9134375","0.511875","","","","","-4.475397839546203","-1.8033018252253532","","","","","","0.9733264111602452","0.3953618244524637","","","","","0.9075","0.523125","","","","","-4.479328708648682","-1.8720720785856249","","","","","","0.9728511280850678","0.4206620295151462","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"imperfect-teacher_num-utils=12_lang_max-message-len=4_4","finished","-","dharakyu","","2023-01-19T21:17:24.000Z","442","","32","2","[12,12]","true","true","64","40","imperfect-teacher_num-utils=12_lang_max-message-len=4","100","false","100","0.000005","4","imperfect-teacher_num-utils=12_lang_max-message-len=4_4","100","","4","","","4","true","true","/home/dharakyu/signaling-bandits/outputs","false","","false","80","true","signaling-bandits","false","","false","false","10","","false","false","false","false","1","false","0.8","39","","0.889375","0.3928125","","","","","-4.459391236305237","-0.39883335746824744","","","","","","0.958856823843386","0.08929668866790684","","","","","0.8790625","0.325","","","","","-4.433547332286834","0.37901220604777336","","","","","","0.956956677300983","-0.0853608863446433","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"imperfect-teacher_num-utils=14_lang_max-message-len=3_2","finished","-","dharakyu","","2023-01-19T21:13:24.000Z","400","","32","2","[14,14]","true","true","64","40","imperfect-teacher_num-utils=14_lang_max-message-len=4","100","false","100","0.000005","3","imperfect-teacher_num-utils=14_lang_max-message-len=3_2","100","","4","","","4","true","true","/home/dharakyu/signaling-bandits/outputs","false","","false","80","true","signaling-bandits","false","","false","false","10","","false","false","false","false","1","false","0.8","39","","0.90375","0.36","","","","","-4.467558114528656","-0.15580810844898224","","","","","","0.972321088236084","0.03127535289974878","","","","","0.910625","0.29375","","","","","-4.367703008651733","0.5386630986630917","","","","","","0.971710648884322","-0.12881439753665608","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"imperfect-teacher_num-utils=12_lang_max-message-len=4_3","finished","-","dharakyu","","2023-01-19T21:10:23.000Z","414","","32","2","[12,12]","true","true","64","40","imperfect-teacher_num-utils=12_lang_max-message-len=4","100","false","100","0.000005","4","imperfect-teacher_num-utils=12_lang_max-message-len=4_3","100","","4","","","4","true","true","/home/dharakyu/signaling-bandits/outputs","false","","false","80","true","signaling-bandits","false","","false","false","10","","false","false","false","false","1","false","0.8","39","","0.891875","0.5096875","","","","","-4.333695414066315","-1.9703049191832545","","","","","","0.9603430660972836","0.4257122219586027","","","","","0.881875","0.4946875","","","","","-4.284687244892121","-1.9243596783280372","","","","","","0.958893686389372","0.4233601159247585","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
